epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.000920507235405,10.184,3.7419005999198327,14.91,"tensor([0.1000], device='cuda:0')"
1,0.01,3.640545594386565,16.12,3.494090034411504,20.27,"tensor([0.1000], device='cuda:0')"
2,0.01,3.4594195482058403,19.546,3.330885064907563,23.2,"tensor([0.1000], device='cuda:0')"
3,0.01,3.3174787979859572,22.252,3.2217463040963197,25.1,"tensor([0.1000], device='cuda:0')"
4,0.01,3.2264739751815794,23.624,3.099733963990823,27.29,"tensor([0.1000], device='cuda:0')"
5,0.01,3.167761770884196,24.708,3.0434816097601867,28.14,"tensor([0.1000], device='cuda:0')"
6,0.01,3.1289184759824704,25.532,3.0331683342273417,28.09,"tensor([0.1000], device='cuda:0')"
7,0.01,3.089578876739893,26.34,2.9786336605365458,29.59,"tensor([0.1000], device='cuda:0')"
8,0.01,3.0430160797559296,27.24,2.9443450615956235,30.07,"tensor([0.1000], device='cuda:0')"
9,0.01,3.004296922072386,27.898,2.8877554734547934,31.43,"tensor([0.1000], device='cuda:0')"
